title,introduction,link,price,booking_date,rating_star,rating_count,country,cities,source
台灣墾丁｜墾丁一日包車,墾丁包車可以自己選定想要去的墾丁景點，也可參考建議行程玩遍墾丁，墾丁各景點約兩天可以包車完成，分別從北邊玩到墾丁大街跟從南邊玩到墾丁大街，如果不知道怎麼玩，包車司機大哥會告訴你！南部網美景點,https://www.kkday.com/zh-tw/product/3814,3150,20220310,4.87,89,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00016', 'name': '墾丁'}]}]","[{'id': 'A01-001-00016', 'name': '墾丁'}]",KKday
台灣台南｜七股潟湖觀光生態遊船＆烤鮮蚵吃到飽｜龍山號、龍海號,立即預訂「台南七股潟湖觀光生態遊船＆烤蚵吃到飽」！搭船＋生態導覽＋烤蚵一次享受三種體驗！搭乘遊船遊覽台江內海的遺跡，專業導覽帶領你認識多樣的濕地自然生態，超值體驗烤蚵吃到飽，無限量供應，暢享最鮮甜的海味！,https://www.kkday.com/zh-tw/product/119066,250,20220307,4.98,45,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00003', 'name': '台南'}]}]","[{'id': 'A01-001-00003', 'name': '台南'}]",KKday
《活動優惠 76 折起》露營車自駕遊｜台北取車,"即刻於 KKday 下訂高頂福斯 T5 露營車出遊計畫，預訂 3 天 2 夜優惠價最低只要$16,000 元（原價 $21,000 元)。有別傳統駐點露營車只能入住特定營區與必需支付昂貴的價格，露營車自駕為您打造更為自由、活潑的露營車體驗。提供輕型露營車及更為輕鬆的價格給愛好戶外活動者，去挖掘台灣不同的秘境，感受在星空下入睡，在樹林環抱中醒來的遊牧體驗。",https://www.kkday.com/zh-tw/product/114111,5500,20220307,4.94,17,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00001', 'name': '台北'}]}]","[{'id': 'A01-001-00001', 'name': '台北'}]",KKday
台灣南投｜日月潭畢瓦客水泥管露營 & 免搭帳露營 + SUP 體驗 ｜含單車租借,省去收搭帳的繁瑣在湖畔邊睡一晚！立即於 KKday 預約南投日月潭畢瓦客露營區，提供各式日月潭懶人套裝玩法，免裝備、免搭帳，輕鬆暢玩無負擔！快和家人朋友一起來體驗，欣賞美麗的日月潭日出日落、夕照餘暉。,https://www.kkday.com/zh-tw/product/119321,1680,20220307,4.88,25,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00012', 'name': '南投'}]}]","[{'id': 'A01-001-00012', 'name': '南投'}]",KKday
台灣花蓮｜太魯閣錐麓古道健行｜免費市區接送/免費租汽機車,現在預訂太魯閣錐麓古道健行，專業中、英文導遊服務，讓你能更深入探索太魯閣國家公園。立霧溪經年累月的沖洗，切割出壯麗斷崖和峽谷，古道背後更隱含著前人血淚交織的悲愴歷史，站在超過 500 公尺落差的斷崖上，等你親身經歷才能感受那種居高臨下的震撼，和我們一起探索太魯閣國家公園的的「 神雕峽谷 」，體驗屬於高山視野的壯闊景致。,https://www.kkday.com/zh-tw/product/20522,1199,20220408,4.73,195,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00005', 'name': '花蓮'}]}]","[{'id': 'A01-001-00005', 'name': '花蓮'}]",KKday
花蓮一日遊｜太魯閣＆清水斷崖｜花蓮市區出發接送,立即預約花蓮一日遊，一天之內走遍必去太魯閣國家公園、清水斷崖、砂卡礑步道、七星潭！專業中文導覽，帶你從花蓮出發！輕鬆遊人氣花蓮景點，享受花東縱谷之美。,https://www.kkday.com/zh-tw/product/12181,600,20220307,4.7,1734,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00005', 'name': '花蓮'}]}]","[{'id': 'A01-001-00005', 'name': '花蓮'}]",KKday
【限時優惠】台北｜土耳其馬賽克燈手作體驗｜Artist Mosaic Craft Studio｜鄰近捷運中山站,立即在KKday上體驗絢麗的土耳其燈吧！五彩繽紛的馬賽克燈，在黑夜裡透出絢麗的光芒，充滿獨特而迷人的風情，是土耳其最具代表性和特色的傳統手工藝品。帶領你來趟土耳其之旅，動手DIY製作屬於自己獨特的土耳其馬賽克燈。費用包含所需材料，現場使用工具及土耳其特色甜點和紅茶。人來即可！,https://www.kkday.com/zh-tw/product/124824,980,20220308,5,15,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00001', 'name': '台北'}]}]","[{'id': 'A01-001-00001', 'name': '台北'}]",KKday
小琉球-熊潛水浮潛體驗 | 花瓶岩＆龍蝦洞&美人洞海龜共游 |  加贈活動拍攝照片,浮潛是來到小琉球遊玩人氣最高的活動之一，每年都吸引了數以百計的遊客前來參與，目的是為了欣賞美麗的海景及成群的魚兒最重要的當然是能夠與海龜共游。,https://www.kkday.com/zh-tw/product/23499,50,20220307,4.82,588,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00024', 'name': '小琉球'}, {'id': 'A01-001-00015', 'name': '屏東'}]}]","[{'id': 'A01-001-00024', 'name': '小琉球'}, {'id': 'A01-001-00015', 'name': '屏東'}]",KKday
台北手作體驗｜原生態工作室｜祝福的擴香瓶手作課程,現在預約原生態工作室的擴香瓶體驗課程，鄰近捷運龍山寺站，步行 3 分鐘即抵達。一人即開班，即使是未接觸過調香的新手也不必擔心！您將有專業的老師帶您一起輕鬆體驗 DIY 的樂趣，親手製作屬於自己最獨一無二的擴香瓶！,https://www.kkday.com/zh-tw/product/104201,890,20220313,5,1,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00001', 'name': '台北'}]}]","[{'id': 'A01-001-00001', 'name': '台北'}]",KKday
【獨家8折優惠】南投HOHOCHA喝喝茶  入園門票、紅茶披薩DIY,"KKday獨家HOHOCHA喝喝茶套票，現在購買立即享有飲料折抵券或冰淇淋兌換券，門票還能再折抵現場消費！快來體驗歷史悠久的日月潭紅茶與品茗文化吧！

來到南投魚池鄉的「HOHOCHA喝喝茶」，由專業品茗師帶領，體驗歷史悠久深厚的日月潭紅茶與品茗文化，親身感受茶魅五感，細細品嚐頂級茶的芬芳。自已動手做獨特的紅茶口味餅皮披薩，享受烘焙樂趣，適合親子同樂，一起感受不同的日月潭紅茶魅力！",https://www.kkday.com/zh-tw/product/115836,100,20220308,4.8,71,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00012', 'name': '南投'}]}]","[{'id': 'A01-001-00012', 'name': '南投'}]",KKday
【2022 櫻花季推薦】新竹兩天一夜｜司馬庫斯＆鎮西堡＆新光部落＆秘境瀑布｜新竹出發,現在預訂 KKday 司馬庫斯兩天一夜遊，由新竹高鐵站出發，前往隱身在尖石鄉雲霧與山間中，遺世獨立的部落，享有巨木生態的山川景緻和森林風貌，保持最純真的原鄉部落自然風光。,https://www.kkday.com/zh-tw/product/105531,4999,20220317,4.65,95,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00009', 'name': '新竹'}]}]","[{'id': 'A01-001-00009', 'name': '新竹'}]",KKday
台灣綠島兩天一夜 | 浮潛＆生態導覽（含船票機車）,綠島超值 2 日套裝，包含來回船票、住宿 1 晚、24 小時機車，騎著摩托車穿梭在山海間探索火燒島，兩天一夜熱血完成綠島浮潛、朝日溫泉泡湯、看日出！還有BBQ炭烤晚餐吃到飽！,https://www.kkday.com/zh-tw/product/2409,3690,20220309,4.33,40,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00023', 'name': '綠島'}]}]","[{'id': 'A01-001-00023', 'name': '綠島'}]",KKday
花蓮一日遊｜太魯閣山月吊橋、白楊瀑布、九曲洞步道｜花蓮市區出發,現在預訂太魯閣深度一日遊，深入太魯閣峽谷參觀耗時三年完工的太魯閣熱門新景點——山月吊橋，斷崖上壯觀的白楊瀑布，踏上太魯閣峽谷最精華路段九曲洞，一次將溪谷、瀑布、天然洞穴景觀盡收眼底。,https://www.kkday.com/zh-tw/product/104324,1230,20220307,4.56,70,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00005', 'name': '花蓮'}]}]","[{'id': 'A01-001-00005', 'name': '花蓮'}]",KKday
台灣台北｜台灣郭元益懷舊糕餅 DIY 體驗,百年糕餅老店郭元益，提供各式糕餅體驗課程，其中還包含台灣最具代表名產的鳳梨酥課程，讓你與孩子在烘焙教室動手做鳳梨酥、手工餅乾等懷舊糕點，現場將有老師教導揉捏麵糰、壓模成型，還會帶小朋友認識抓周、古代迎娶等傳統習俗，體驗精彩有趣的半日課程！,https://www.kkday.com/zh-tw/product/11829,210,20220308,4.83,1273,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00001', 'name': '台北'}]}]","[{'id': 'A01-001-00001', 'name': '台北'}]",KKday
宜蘭兩天一夜｜松蘿湖野營｜台北車站出發,現在預訂 KKday 松蘿湖兩天一夜登山野營，由專業且經驗豐富的嚮導帶您從台北火車站出發。兩天一夜的行程將探訪了擁有「十七歲少女之湖」之稱的「松蘿湖」，沿途欣賞美不勝收的景色，夜晚紮營享受戶外的悠閒。,https://www.kkday.com/zh-tw/product/103825,4725,20220330,0,0,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00017', 'name': '宜蘭'}, {'id': 'A01-001-00001', 'name': '台北'}]}]","[{'id': 'A01-001-00017', 'name': '宜蘭'}, {'id': 'A01-001-00001', 'name': '台北'}]",KKday
【限時優惠現折200】台灣澎湖｜海洋潛水體驗｜珊瑚海洋花園體驗潛水、海底郵筒觀賞｜水上活動推薦,盛夏來臨，提前預訂澎湖水上活動，在專業教練指導帶領下進行體驗水肺潛水，全新體驗澎湖海洋多樣性物種，並可觀看全澎唯一的珊瑚復育區及水下海底郵筒裝置藝術，體驗一下海底繽紛色彩的珊瑚群礁及豐富的熱帶性魚類，輕鬆感受水下的無重力之漂然感覺，離島網美秘境。,https://www.kkday.com/zh-tw/product/22785,2300,20220307,4.91,54,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00019', 'name': '澎湖'}]}]","[{'id': 'A01-001-00019', 'name': '澎湖'}]",KKday
【季節限定】台東野溪溫泉｜栗松野溪溫泉秘境探索,立即下訂 KKday 栗松野溪溫泉秘境探索一日遊，由台東在地部落青年專業嚮導，帶領您深入走訪深藏在山中的五彩溫泉秘境，聆聽深山叢林的聲音，午餐就地食用特色原住民風味餐，並浸潤在天然瀑布溫泉中，讓您身處世外桃源，在寒冬中感受大自然溫柔的懷抱。,https://www.kkday.com/zh-tw/product/105727,1800,20220309,4.95,43,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00018', 'name': '台東'}]}]","[{'id': 'A01-001-00018', 'name': '台東'}]",KKday
台灣澎湖｜星光海洋牧場｜鮮烤牡蠣美味粥品吃到飽｜樂釣海鱺戲遛花枝,來澎湖遊玩，一定要體驗最富趣味的觀光海田活動，搭乘快艇由菜園碼頭前往箱網養殖的海上平台。人手一竿，親自餵食兇猛的海鱺；看似不受誘惑的烏賊，與您展開一場比心機、鬥耐力的耐力拔河賽，玩累了，此時船家已將碳火升好，讓你現烤多汁肥美的海蚵，嘴中品嚐現煮的海鮮粥，親享漁村生活之樂趣,https://www.kkday.com/zh-tw/product/115060,550,20220310,4.9,40,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00019', 'name': '澎湖'}]}]","[{'id': 'A01-001-00019', 'name': '澎湖'}]",KKday
【超快感射擊】台灣林口｜專業飛靶射擊體驗,台北唯一合法飛靶場地，讓您體驗刺激的實彈射擊 ，透過專業教練細心指導，即使不曾舉過槍，您也能迅速上手，安全體驗真槍射擊的快感。不論是當兵後想重溫那煙硝味、還是玩膩了吃雞手遊想來點真實體驗，飛靶射擊活動，讓您親自感受刺激好玩的實彈射擊！,https://www.kkday.com/zh-tw/product/5255-outdoor-clay-pigeon-shooting-experience-in-taipei,1575,20220309,4.75,44,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00006', 'name': '新北市'}]}]","[{'id': 'A01-001-00006', 'name': '新北市'}]",KKday
金門｜烈嶼文化深度一日遊｜百年風獅爺＆沙溪堡＆紅土溝等可選半日遊 (水頭碼頭出發),立即訂購 KKday 烈嶼(小金門)半日遊/ 一日遊方案，在專業領隊帶領下，導覽群島的歷史與自然文化，包含戰爭前線的陽山毋忘再莒、湖井頭戰史館、紅土溝據點等，再帶你找尋百年風獅爺，探索烈嶼文化館典藏的資產，感受這座充滿各式風情的島嶼！,https://www.kkday.com/zh-tw/product/22147,600,20220309,4.78,152,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00020', 'name': '金門'}]}]","[{'id': 'A01-001-00020', 'name': '金門'}]",KKday
台中｜TINGS CandleＸTINGS Aroma 自製香氛調香DIY手作體驗,現在透過 KKday 預訂 TINGS Aroma 自製香氛調香體驗課程，在專業調香師的帶領下，自製出專屬於自己的香氛產品吧！,https://www.kkday.com/zh-tw/product/123043,1680,20220308,5,3,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00002', 'name': '台中'}]}]","[{'id': 'A01-001-00002', 'name': '台中'}]",KKday
宜蘭租機車｜胖胖機車｜羅東・宜蘭・礁溪租還車,立即在 KKgift 預訂宜蘭租機車，提供 100cc、125cc 機車及 Gogoro 多種選擇，胖胖在地擁有 3  家門市，提供「甲租乙還」服務，並嚴格把關機車品質，確保旅客安全，胖胖機車優質服務帶你漫遊宜蘭！,https://www.kkday.com/zh-tw/product/39533,400,20220309,4.72,167,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00017', 'name': '宜蘭'}]}]","[{'id': 'A01-001-00017', 'name': '宜蘭'}]",KKday
KKday 線上獨家｜藍色公路微旅行｜大稻埕史蹟導覽＆乘船漫遊淡水河＋船上導覽,立即預訂大稻埕古蹟漫遊＆乘船半日遊行程，途經大稻埕碼頭茶行、陳天來故居、李臨秋故居等歷史古蹟，再享乘船到淡水碼頭的游河體驗，帶您體驗藍色公路的魅力＆濃濃的古式文化風情。,https://www.kkday.com/zh-tw/product/103379,300,20220309,4.6,89,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00001', 'name': '台北'}]}]","[{'id': 'A01-001-00001', 'name': '台北'}]",KKday
台北 DIY 皮革體驗｜Shekinah 手工皮革 小資族輕體驗,鄰近台北捷運松山線-西門站 紅樓旁的 DIY 皮革體驗，親民的價格、優質的皮革材料，僅需一小時就可完成，店內一律選用植鞣革牛皮，表面無塗料保留皮革最原始的風貌，皮面顏色會隨著時間漸漸加深且油亮，當皮件到達使用者手中時，一道水痕一撇摩擦，開扣的地方磨的光亮，時間故事悄悄烙印在上頭，成為那獨一無二痕跡，這也是我們愛上那漸變植鞣革的原因。,https://www.kkday.com/zh-tw/product/39311,450,20220308,4.85,34,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00001', 'name': '台北'}]}]","[{'id': 'A01-001-00001', 'name': '台北'}]",KKday
台灣經典必遊｜入住阿里山賓館悠遊二日遊,阿里山賓館為阿里山森林遊樂區內最頂級五星渡假飯店，為全台最高景點之五星級飯店，位於阿里山神木最近的飯店，飯店前擁有大片國寶級之吉野櫻花，櫻花季期間美不勝收。立即在KKday下訂，欣賞阿里山五大奇景，享受大自然的愜意旅行！,https://www.kkday.com/zh-tw/product/5345,7500,20220322,4.56,157,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00014', 'name': '嘉義'}]}]","[{'id': 'A01-001-00014', 'name': '嘉義'}]",KKday
花蓮縱谷輕旅行半日遊 | 雲山水＆鯉魚潭 | 花蓮市區接送,暢遊花蓮，不擔心行程規劃，從花蓮市區飯店或民宿登門接駁，由專人帶領遊覽雲山水、鯉魚潭、山姆先生咖啡館等花蓮熱門景點。專業中文司機詳細介紹，兩人即可出遊成行，快透過 KKday 訂購吧！,https://www.kkday.com/zh-tw/product/23514,800,20220309,4.66,58,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00005', 'name': '花蓮'}]}]","[{'id': 'A01-001-00005', 'name': '花蓮'}]",KKday
花蓮賞鯨半日遊｜多羅滿賞鯨團｜市區接送（季節限定）,現在預約花蓮賞鯨半日遊，加贈鯨豚紀念明信片！追尋抹香鯨、啄鯨、費氏海豚等多種鯨豚，出海尋獲率高達 95%！全程專業導覽解說，伴隨山海和鯨豚的故事，近距離感受海豚在海上激情跳躍，欣賞牠們可愛的姿態。花蓮市區接送至港邊方案，省時又便利！每張船票收入提撥環境教育基金至黑潮海洋文教基金會，實際支持環境教育在花蓮深耕。,https://www.kkday.com/zh-tw/product/1875,749,20220308,4.69,988,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00005', 'name': '花蓮'}]}]","[{'id': 'A01-001-00005', 'name': '花蓮'}]",KKday
